Timestamp;gimbal_y.target_angle;gimbal_y.IMU_actual_angle;gimbal_p.target_angle;gimbal_p.IMU_actual_angle
88088;0.000000;-0.014514;0.000000;0.332068
89093;0.000000;-0.014514;0.000000;0.332068
90085;0.000000;-0.014514;0.000000;0.332068
91089;0.000000;-0.014514;0.000000;0.332068
92090;0.000000;-0.014514;0.000000;0.332068
93088;0.000000;-0.014514;0.000000;0.332068
94104;0.000000;-0.014514;0.000000;0.332068
95087;0.000000;-0.014514;0.000000;0.332068
96091;0.000000;-0.014514;0.000000;0.332068
97092;0.000000;-0.014514;0.000000;0.332068
98088;0.000000;-0.014514;0.000000;0.332068
99089;0.000000;-0.014514;0.000000;0.332068
100093;0.000000;-0.014514;0.000000;0.332068
101085;0.000000;-0.014511;0.000000;0.332139
102089;0.000000;-0.014511;0.000000;0.332139
103093;0.000000;-0.014511;0.000000;0.332139
104089;0.000000;-0.014511;0.000000;0.332139
105108;0.000000;-0.014511;0.000000;0.332139
106086;0.000000;-0.014511;0.000000;0.332139
107088;0.000000;-0.014511;0.000000;0.332139
108093;0.000000;-0.014511;0.000000;0.332139
109086;0.000000;-0.014511;0.000000;0.332139
110090;0.000000;-0.014511;0.000000;0.332139
111092;0.000000;-0.014511;0.000000;0.332139
112088;0.000000;-0.014511;0.000000;0.332139
113093;0.000000;-0.014511;0.000000;0.332139
114088;0.000000;-0.014511;0.000000;0.331641
115090;0.000000;-0.014511;0.000000;0.331641
116099;0.000000;-0.014511;0.000000;0.331641
117087;0.000000;-0.014511;0.000000;0.331641
118088;0.000000;-0.014511;0.000000;0.331641
119093;0.000000;-0.014511;0.000000;0.331641
120085;0.000000;-0.014511;0.000000;0.331641
121090;0.000000;-0.014511;0.000000;0.331641
122092;0.000000;-0.014511;0.000000;0.331641
123091;0.000000;-0.014511;0.000000;0.331641
124093;0.000000;-0.014511;0.000000;0.331641
125089;0.000000;-0.014511;0.000000;0.331641
126090;0.000000;-0.014511;0.000000;0.331641
127104;0.000000;-0.014507;0.000000;0.330596
128092;0.000000;-0.014507;0.000000;0.330596
129093;0.000000;-0.014507;0.000000;0.330596
130089;0.000000;-0.014507;0.000000;0.330596
131091;0.000000;-0.014507;0.000000;0.330596
132087;0.000000;-0.014507;0.000000;0.330596
133091;0.000000;-0.014507;0.000000;0.330596
134098;0.000000;-0.014507;0.000000;0.330596
135087;0.000000;-0.014507;0.000000;0.330596
136091;0.000000;-0.014507;0.000000;0.330596
137093;0.000000;-0.014507;0.000000;0.330596
138104;0.000000;-0.014507;0.000000;0.330596
139116;0.000000;-0.014507;0.000000;0.330596
140088;0.000000;-0.014507;0.000000;0.330999
141092;0.000000;-0.014507;0.000000;0.330999
142093;0.000000;-0.014507;0.000000;0.330999
143091;0.000000;-0.014507;0.000000;0.330999
144093;0.000000;-0.014507;0.000000;0.330999
145110;0.000000;-0.014507;0.000000;0.330999
146089;0.000000;-0.014507;0.000000;0.330999
147085;0.000000;-0.014507;0.000000;0.330999
148086;0.000000;-0.014507;0.000000;0.330999
149126;0.000000;-0.014507;0.000000;0.330999
150086;0.000000;-0.014507;0.000000;0.330999
151090;0.000000;-0.014507;0.000000;0.330999
152091;0.000000;-0.014507;0.000000;0.330999
153114;0.000000;-0.014509;0.000000;0.330960
154085;0.000000;-0.014509;0.000000;0.330960
155088;0.000000;-0.014509;0.000000;0.330960
156118;0.000000;-0.014509;0.000000;0.330960
157092;0.000000;-0.014509;0.000000;0.330960
158087;0.000000;-0.014509;0.000000;0.330960
159085;0.000000;-0.014509;0.000000;0.330960
160296;0.000000;-0.014509;0.000000;0.330960
161099;0.000000;-0.014509;0.000000;0.330960
162087;0.000000;-0.014509;0.000000;0.330960
163087;0.000000;-0.014509;0.000000;0.330960
164284;0.000000;-0.014509;0.000000;0.330960
165087;0.000000;-0.014509;0.000000;0.330960
166085;0.000000;-0.014511;0.000000;0.330658
167086;0.000000;-0.014511;0.000000;0.330658
168111;0.000000;-0.014511;0.000000;0.330658
169087;0.000000;-0.014511;0.000000;0.330658
170093;0.000000;-0.014511;0.000000;0.330658
171089;0.000000;-0.014511;0.000000;0.330658
172114;0.000000;-0.014511;0.000000;0.330658
173116;0.000000;-0.014511;0.000000;0.330658
174107;0.000000;-0.014511;0.000000;0.330658
175087;0.000000;-0.014511;0.000000;0.330658
176092;0.000000;-0.014511;0.000000;0.330658
177124;0.000000;-0.014511;0.000000;0.330658
178249;0.000000;-0.014511;0.000000;0.329806
179092;0.000000;-0.014509;0.000000;0.329806
180092;0.000000;-0.014509;0.000000;0.329806
181085;0.000000;-0.014509;0.000000;0.329806
182093;0.000000;-0.014509;0.000000;0.329806
183091;0.000000;-0.014509;0.000000;0.329806
184087;0.000000;-0.014509;0.000000;0.329806
185092;0.000000;-0.014509;0.000000;0.329806
186100;0.000000;-0.014509;0.000000;0.329806
187101;0.000000;-0.014509;0.000000;0.329806
188087;0.000000;-0.014509;0.000000;0.329806
189250;0.000000;-0.014509;0.000000;0.329806
190090;0.000000;-0.014509;0.000000;0.329806
191225;0.000000;-0.014509;0.000000;0.329585
192088;0.000000;-0.014509;0.000000;0.329585
193176;0.000000;-0.014509;0.000000;0.329585
194085;0.000000;-0.014509;0.000000;0.329585
195260;0.000000;-0.014509;0.000000;0.329585
196093;0.000000;-0.014509;0.000000;0.329585
197103;0.000000;-0.014509;0.000000;0.329585
198091;0.000000;-0.014509;0.000000;0.329585
199085;0.000000;-0.014509;0.000000;0.329585
200263;0.000000;-0.014509;0.000000;0.329585
201093;0.000000;-0.014509;0.000000;0.329585
202092;0.000000;-0.014509;0.000000;0.329585
203178;0.000000;-0.014509;0.000000;0.329585
204090;0.000000;-0.014509;0.000000;0.329585
205279;0.000000;-0.014509;0.000000;0.330257
206092;0.000000;-0.014509;0.000000;0.330257
207113;0.000000;-0.014509;0.000000;0.330257
208201;0.000000;-0.014509;0.000000;0.330257
209093;0.000000;-0.014509;0.000000;0.330257
210102;0.000000;-0.014509;0.000000;0.330257
211089;0.000000;-0.014509;0.000000;0.330257
212090;0.000000;-0.014509;0.000000;0.330257
213088;0.000000;-0.014509;0.000000;0.330257
214089;0.000000;-0.014509;0.000000;0.330257
215093;0.000000;-0.014509;0.000000;0.330257
216085;0.000000;-0.014509;0.000000;0.330257
217089;0.000000;-0.014509;0.000000;0.330257
218090;0.000000;-0.014511;0.000000;0.329556
219086;0.000000;-0.014511;0.000000;0.329556
220121;0.000000;-0.014511;0.000000;0.329556
221087;0.000000;-0.014511;0.000000;0.329556
222092;0.000000;-0.014511;0.000000;0.329556
223087;0.000000;-0.014511;0.000000;0.329556
224091;0.000000;-0.014511;0.000000;0.329556
225092;0.000000;-0.014511;0.000000;0.329556
226088;0.000000;-0.014511;0.000000;0.329556
227089;0.000000;-0.014511;0.000000;0.329556
228093;0.000000;-0.014511;0.000000;0.329556
229085;0.000000;-0.014511;0.000000;0.329556
230089;0.000000;-0.014511;0.000000;0.329556
231090;0.000000;-0.014512;0.000000;0.329768
232107;0.000000;-0.014512;0.000000;0.329768
233093;0.000000;-0.014512;0.000000;0.329768
234089;0.000000;-0.014512;0.000000;0.329768
235090;0.000000;-0.014512;0.000000;0.329768
236086;0.000000;-0.014512;0.000000;0.329768
237087;0.000000;-0.014512;0.000000;0.329768
238092;0.000000;-0.014512;0.000000;0.329768
239085;0.000000;-0.014512;0.000000;0.329768
240090;0.000000;-0.014512;0.000000;0.329768
241091;0.000000;-0.014512;0.000000;0.329768
242087;0.000000;-0.014512;0.000000;0.329768
243100;0.000000;-0.014512;0.000000;0.329768
244085;0.000000;-0.014510;0.000000;0.329877
245090;0.000000;-0.014510;0.000000;0.329877
246092;0.000000;-0.014510;0.000000;0.329877
247088;0.000000;-0.014510;0.000000;0.329877
248089;0.000000;-0.014510;0.000000;0.329877
249085;0.000000;-0.014510;0.000000;0.329877
250087;0.000000;-0.014510;0.000000;0.329877
251092;0.000000;-0.014510;0.000000;0.329877
252085;0.000000;-0.014510;0.000000;0.329877
253093;0.000000;-0.014510;0.000000;0.329877
254109;0.000000;-0.014510;0.000000;0.329877
255100;0.000000;-0.014510;0.000000;0.329877
256087;0.000000;-0.014510;0.000000;0.329877
257088;0.000000;-0.014509;0.000000;0.330237
258093;0.000000;-0.014509;0.000000;0.330237
259087;0.000000;-0.014509;0.000000;0.330237
260091;0.000000;-0.014509;0.000000;0.330237
261093;0.000000;-0.014509;0.000000;0.330237
262089;0.000000;-0.014509;0.000000;0.330237
263093;0.000000;-0.014509;0.000000;0.330237
264089;0.000000;-0.014509;0.000000;0.330237
265091;0.000000;-0.014509;0.000000;0.330237
266308;0.000000;-0.014509;0.000000;0.330237
267093;0.000000;-0.014509;0.000000;0.330237
268088;0.000000;-0.014509;0.000000;0.330237
269089;0.000000;-0.014509;0.000000;0.330237
270093;0.000000;-0.014513;0.000000;0.331046
271085;0.000000;-0.014513;0.000000;0.331046
272090;0.000000;-0.014513;0.000000;0.331046
273085;0.000000;-0.014513;0.000000;0.331046
274089;0.000000;-0.014513;0.000000;0.331046
275090;0.000000;-0.014513;0.000000;0.331046
276085;0.000000;-0.014513;0.000000;0.331046
277086;0.000000;-0.014513;0.000000;0.331046
278091;0.000000;-0.014513;0.000000;0.331046
279107;0.000000;-0.014513;0.000000;0.331046
280085;0.000000;-0.014513;0.000000;0.331046
281086;0.000000;-0.014513;0.000000;0.331046
282090;0.000000;-0.014513;0.000000;0.331046
283086;0.000000;-0.014510;0.000000;0.330584
284090;0.000000;-0.014510;0.000000;0.330584
285091;0.000000;-0.014510;0.000000;0.330584
286086;0.000000;-0.014510;0.000000;0.330584
287087;0.000000;-0.014510;0.000000;0.330584
288091;0.000000;-0.014510;0.000000;0.330584
289092;0.000000;-0.014510;0.000000;0.330584
290103;0.000000;-0.014510;0.000000;0.330584
291090;0.000000;-0.014510;0.000000;0.330584
292091;0.000000;-0.014510;0.000000;0.330584
293089;0.000000;-0.014510;0.000000;0.330584
294090;0.000000;-0.014510;0.000000;0.330584
295085;0.000000;-0.014510;0.000000;0.330584
296086;0.000000;-0.014510;0.000000;0.329911
297090;0.000000;-0.014510;0.000000;0.329911
298091;0.000000;-0.014510;0.000000;0.329911
299087;0.000000;-0.014510;0.000000;0.329911
300088;0.000000;-0.014510;0.000000;0.329911
301093;0.000000;-0.014510;0.000000;0.329911
302171;0.000000;-0.014510;0.000000;0.329911
303086;0.000000;-0.014510;0.000000;0.329911
304091;0.000000;-0.014510;0.000000;0.329911
305092;0.000000;-0.014510;0.000000;0.329911
306088;0.000000;-0.014510;0.000000;0.329911
307090;0.000000;-0.014510;0.000000;0.329911
308086;0.000000;-0.014510;0.000000;0.329911
309087;0.000000;-0.014512;0.000000;0.330259
310092;0.000000;-0.014512;0.000000;0.330259
311102;0.000000;-0.014512;0.000000;0.330259
312089;0.000000;-0.014512;0.000000;0.330259
313085;0.000000;-0.014512;0.000000;0.330259
314100;0.000000;-0.014512;0.000000;0.330259
315088;0.000000;-0.014512;0.000000;0.330259
316089;0.000000;-0.014512;0.000000;0.330259
317085;0.000000;-0.014512;0.000000;0.330259
318087;0.000000;-0.014512;0.000000;0.330259
319092;0.000000;-0.014512;0.000000;0.330259
320093;0.000000;-0.014512;0.000000;0.330259
321089;0.000000;-0.014512;0.000000;0.330259
322090;0.000000;-0.014513;0.000000;0.330968
323090;0.000000;-0.014513;0.000000;0.330968
324091;0.000000;-0.014513;0.000000;0.330968
325191;0.000000;-0.014513;0.000000;0.330968
326091;0.000000;-0.014513;0.000000;0.330968
327087;0.000000;-0.014513;0.000000;0.330968
328088;0.000000;-0.014513;0.000000;0.330968
329093;0.000000;-0.014513;0.000000;0.330968
330086;0.000000;-0.014513;0.000000;0.330968
331091;0.000000;-0.014513;0.000000;0.330968
332092;0.000000;-0.014513;0.000000;0.330968
333090;0.000000;-0.014513;0.000000;0.330968
334090;0.000000;-0.014513;0.000000;0.330968
335086;0.000000;-0.014512;0.000000;0.331278
336086;0.000000;-0.014512;0.000000;0.331278
337091;0.000000;-0.014512;0.000000;0.331278
338100;0.000000;-0.014512;0.000000;0.331278
339087;0.000000;-0.014512;0.000000;0.331278
340088;0.000000;-0.014512;0.000000;0.331278
341092;0.000000;-0.014512;0.000000;0.331278
342093;0.000000;-0.014512;0.000000;0.331278
343091;0.000000;-0.014512;0.000000;0.331278
344092;0.000000;-0.014512;0.000000;0.331278
345088;0.000000;-0.014512;0.000000;0.331278
346088;0.000000;-0.014512;0.000000;0.331278
347093;0.000000;-0.014512;0.000000;0.331278
348085;0.000000;-0.014507;0.000000;0.331656
349090;0.000000;-0.014507;0.000000;0.331656
350132;0.000000;-0.014507;0.000000;0.331656
351089;0.000000;-0.014507;0.000000;0.331656
352085;0.000000;-0.014507;0.000000;0.331656
353089;0.000000;-0.014507;0.000000;0.331656
354093;0.000000;-0.014507;0.000000;0.331656
355086;0.000000;-0.014507;0.000000;0.331656
356090;0.000000;-0.014507;0.000000;0.331656
357091;0.000000;-0.014507;0.000000;0.331656
358086;0.000000;-0.014507;0.000000;0.331656
359087;0.000000;-0.014507;0.000000;0.331656
360091;0.000000;-0.014507;0.000000;0.331656
361092;0.000000;-0.014509;0.000000;0.331309
362126;0.000000;-0.014509;0.000000;0.331309
363087;0.000000;-0.014509;0.000000;0.331309
364092;0.000000;-0.014509;0.000000;0.331309
365093;0.000000;-0.014509;0.000000;0.331309
366088;0.000000;-0.014509;0.000000;0.331309
367089;0.000000;-0.014509;0.000000;0.331309
368085;0.000000;-0.014509;0.000000;0.331309
369087;0.000000;-0.014509;0.000000;0.331309
370091;0.000000;-0.014509;0.000000;0.331309
371094;0.000000;-0.014509;0.000000;0.331309
372089;0.000000;-0.014509;0.000000;0.331309
373085;0.000000;-0.014509;0.000000;0.331309
374106;0.000000;-0.014511;0.000000;0.331506
375085;0.000000;-0.014511;0.000000;0.331506
376086;0.000000;-0.014511;0.000000;0.331506
377091;0.000000;-0.014511;0.000000;0.331506
378093;0.000000;-0.014511;0.000000;0.331506
379089;0.000000;-0.014511;0.000000;0.331506
380090;0.000000;-0.014511;0.000000;0.331506
381086;0.000000;-0.014511;0.000000;0.331506
382087;0.000000;-0.014511;0.000000;0.331506
383086;0.000000;-0.014511;0.000000;0.331506
384088;0.000000;-0.014511;0.000000;0.331506
385106;0.000000;-0.014511;0.000000;0.331506
386085;0.000000;-0.014511;0.000000;0.331506
387087;0.000000;-0.014510;0.000000;0.331042
388092;0.000000;-0.014510;0.000000;0.331042
389093;0.000000;-0.014510;0.000000;0.331042
390089;0.000000;-0.014510;0.000000;0.331042
391090;0.000000;-0.014510;0.000000;0.331042
392086;0.000000;-0.014510;0.000000;0.331042
393091;0.000000;-0.014510;0.000000;0.331042
394087;0.000000;-0.014510;0.000000;0.331042
395089;0.000000;-0.014510;0.000000;0.331042
396107;0.000000;-0.014510;0.000000;0.331042
397090;0.000000;-0.014510;0.000000;0.331042
398085;0.000000;-0.014510;0.000000;0.331042
399085;0.000000;-0.014510;0.000000;0.331042
400090;0.000000;-0.014509;0.000000;0.331198
401090;0.000000;-0.014509;0.000000;0.331198
402086;0.000000;-0.014509;0.000000;0.331198
403090;0.000000;-0.014509;0.000000;0.331198
404085;0.000000;-0.014509;0.000000;0.331198
405086;0.000000;-0.014509;0.000000;0.331198
406091;0.000000;-0.014509;0.000000;0.331198
407161;0.000000;-0.014509;0.000000;0.331198
408090;0.000000;-0.014509;0.000000;0.331198
409085;0.000000;-0.014509;0.000000;0.331198
410086;0.000000;-0.014509;0.000000;0.331198
411091;0.000000;-0.014509;0.000000;0.331198
412102;0.000000;-0.014509;0.000000;0.331198
413091;0.000000;-0.014507;0.000000;0.330870
414092;0.000000;-0.014507;0.000000;0.330870
415087;0.000000;-0.014507;0.000000;0.330870
416088;0.000000;-0.014507;0.000000;0.330870
417092;0.000000;-0.014507;0.000000;0.330870
418093;0.000000;-0.014507;0.000000;0.330870
419100;0.000000;-0.014507;0.000000;0.330870
420087;0.000000;-0.014507;0.000000;0.330870
421087;0.000000;-0.014507;0.000000;0.330870
422092;0.000000;-0.014507;0.000000;0.330870
423087;0.000000;-0.014507;0.000000;0.330870
424091;0.000000;-0.014507;0.000000;0.330870
425092;0.000000;-0.014507;0.000000;0.330870
426087;0.000000;-0.014507;0.000000;0.332233
427088;0.000000;-0.014507;0.000000;0.332233
428093;0.000000;-0.014507;0.000000;0.332233
429085;0.000000;-0.014507;0.000000;0.332233
430089;0.000000;-0.014507;0.000000;0.332233
431103;0.000000;-0.014507;0.000000;0.332233
432090;0.000000;-0.014507;0.000000;0.332233
433085;0.000000;-0.014507;0.000000;0.332233
434090;0.000000;-0.014507;0.000000;0.332233
435092;0.000000;-0.014507;0.000000;0.332233
436088;0.000000;-0.014507;0.000000;0.332233
437089;0.000000;-0.014507;0.000000;0.332233
438085;0.000000;-0.014507;0.000000;0.332233
439087;0.000000;-0.014505;0.000000;0.332406
440092;0.000000;-0.014505;0.000000;0.332406
441093;0.000000;-0.014505;0.000000;0.332406
442197;0.000000;-0.014505;0.000000;0.332406
443085;0.000000;-0.014505;0.000000;0.332406
444090;0.000000;-0.014505;0.000000;0.332406
445092;0.000000;-0.014505;0.000000;0.332406
446088;0.000000;-0.014505;0.000000;0.332406
447089;0.000000;-0.014505;0.000000;0.332406
448085;0.000000;-0.014505;0.000000;0.332406
449086;0.000000;-0.014505;0.000000;0.332406
450091;0.000000;-0.014505;0.000000;0.332406
451093;0.000000;-0.014505;0.000000;0.332406
452089;0.000000;-0.014509;0.000000;0.333348
453125;0.000000;-0.014509;0.000000;0.333348
454091;0.000000;-0.014509;0.000000;0.333348
455087;0.000000;-0.014509;0.000000;0.333348
456088;0.000000;-0.014509;0.000000;0.333348
457093;0.000000;-0.014509;0.000000;0.333348
458086;0.000000;-0.014509;0.000000;0.333348
459091;0.000000;-0.014509;0.000000;0.333348
460093;0.000000;-0.014509;0.000000;0.333348
461089;0.000000;-0.014509;0.000000;0.333348
462090;0.000000;-0.014509;0.000000;0.333348
463088;0.000000;-0.014509;0.000000;0.333348
464088;0.000000;-0.014509;0.000000;0.333348
465102;0.000000;-0.014507;0.000000;0.334028
466089;0.000000;-0.014507;0.000000;0.334028
467090;0.000000;-0.014507;0.000000;0.334028
468085;0.000000;-0.014507;0.000000;0.334028
469086;0.000000;-0.014507;0.000000;0.334028
470090;0.000000;-0.014507;0.000000;0.334028
471091;0.000000;-0.014507;0.000000;0.334028
472087;0.000000;-0.014507;0.000000;0.334028
473091;0.000000;-0.014507;0.000000;0.334028
474086;0.000000;-0.014507;0.000000;0.334028
475112;0.000000;-0.014507;0.000000;0.334028
476100;0.000000;-0.014507;0.000000;0.334028
477086;0.000000;-0.014507;0.000000;0.334028
478087;0.000000;-0.014507;0.000000;0.333883
479092;0.000000;-0.014507;0.000000;0.333883
480092;0.000000;-0.014507;0.000000;0.333883
481088;0.000000;-0.014507;0.000000;0.333883
482088;0.000000;-0.014507;0.000000;0.333883
483087;0.000000;-0.014507;0.000000;0.333883
484088;0.000000;-0.014507;0.000000;0.333883
485092;0.000000;-0.014507;0.000000;0.333883
486093;0.000000;-0.014507;0.000000;0.333883
487099;0.000000;-0.014507;0.000000;0.333883
488086;0.000000;-0.014507;0.000000;0.333883
489090;0.000000;-0.014507;0.000000;0.333883
490091;0.000000;-0.014507;0.000000;0.333883
491087;0.000000;-0.014505;0.000000;0.333755
492088;0.000000;-0.014505;0.000000;0.333755
493086;0.000000;-0.014505;0.000000;0.333755
494087;0.000000;-0.014505;0.000000;0.333755
495091;0.000000;-0.014505;0.000000;0.333755
496092;0.000000;-0.014505;0.000000;0.333755
497088;0.000000;-0.014505;0.000000;0.333755
498089;0.000000;-0.014505;0.000000;0.333755
499177;0.000000;-0.014505;0.000000;0.333755
500089;0.000000;-0.014505;0.000000;0.333755
501085;0.000000;-0.014505;0.000000;0.333755
502087;0.000000;-0.014505;0.000000;0.333755
503085;0.000000;-0.014505;0.000000;0.333755
504087;0.000000;-0.014502;0.000000;0.333458
505092;0.000000;-0.014502;0.000000;0.333458
506093;0.000000;-0.014502;0.000000;0.333458
507090;0.000000;-0.014502;0.000000;0.333458
508091;0.000000;-0.014502;0.000000;0.333458
509087;0.000000;-0.014502;0.000000;0.333458
510104;0.000000;-0.014502;0.000000;0.333458
511087;0.000000;-0.014502;0.000000;0.333458
512092;0.000000;-0.014502;0.000000;0.333458
513116;0.000000;-0.014502;0.000000;0.333458
514091;0.000000;-0.014502;0.000000;0.333458
515088;0.000000;-0.014502;0.000000;0.333458
516089;0.000000;-0.014502;0.000000;0.333458
517085;0.000000;-0.014500;0.000000;0.333360
518086;0.000000;-0.014500;0.000000;0.333360
519091;0.000000;-0.014500;0.000000;0.333360
520093;0.000000;-0.014500;0.000000;0.333360
521089;0.000000;-0.014500;0.000000;0.333360
522145;0.000000;-0.014500;0.000000;0.333360
523090;0.000000;-0.014500;0.000000;0.333360
524086;0.000000;-0.014500;0.000000;0.333360
525087;0.000000;-0.014500;0.000000;0.333360
526092;0.000000;-0.014500;0.000000;0.333360
527085;0.000000;-0.014500;0.000000;0.333360
528089;0.000000;-0.014500;0.000000;0.333360
529089;0.000000;-0.014500;0.000000;0.333360
530093;0.000000;-0.014504;0.000000;0.333173
531086;0.000000;-0.014504;0.000000;0.333173
532090;0.000000;-0.014504;0.000000;0.333173
533181;0.000000;-0.014504;0.000000;0.333173
534086;0.000000;-0.014504;0.000000;0.333173
535091;0.000000;-0.014504;0.000000;0.333173
536091;0.000000;-0.014504;0.000000;0.333173
537087;0.000000;-0.014504;0.000000;0.333173
538087;0.000000;-0.014504;0.000000;0.333173
539092;0.000000;-0.014504;0.000000;0.333173
540093;0.000000;-0.014504;0.000000;0.333173
541088;0.000000;-0.014504;0.000000;0.333173
542089;0.000000;-0.014504;0.000000;0.333173
543088;0.000000;-0.014507;0.000000;0.332889
544088;0.000000;-0.014507;0.000000;0.332889
545093;0.000000;-0.014507;0.000000;0.332889
546100;0.000000;-0.014507;0.000000;0.332889
547093;0.000000;-0.014507;0.000000;0.332889
548089;0.000000;-0.014507;0.000000;0.332889
549090;0.000000;-0.014507;0.000000;0.332889
550085;0.000000;-0.014507;0.000000;0.332889
551086;0.000000;-0.014507;0.000000;0.332889
552090;0.000000;-0.014507;0.000000;0.332889
553085;0.000000;-0.014507;0.000000;0.332889
554090;0.000000;-0.014507;0.000000;0.332889
555091;0.000000;-0.014507;0.000000;0.332889
556086;0.000000;-0.014506;0.000000;0.333957
557087;0.000000;-0.014506;0.000000;0.333957
558106;0.000000;-0.014506;0.000000;0.333957
559088;0.000000;-0.014506;0.000000;0.333957
560093;0.000000;-0.014506;0.000000;0.333957
561085;0.000000;-0.014506;0.000000;0.333957
562089;0.000000;-0.014506;0.000000;0.333957
563085;0.000000;-0.014506;0.000000;0.333957
564090;0.000000;-0.014506;0.000000;0.333957
565092;0.000000;-0.014506;0.000000;0.333957
566087;0.000000;-0.014506;0.000000;0.333957
567089;0.000000;-0.014506;0.000000;0.333957
568085;0.000000;-0.014506;0.000000;0.333957
569103;0.000000;-0.014508;0.000000;0.333487
570090;0.000000;-0.014508;0.000000;0.333487
571092;0.000000;-0.014508;0.000000;0.333487
572088;0.000000;-0.014508;0.000000;0.333487
573093;0.000000;-0.014508;0.000000;0.333487
574088;0.000000;-0.014508;0.000000;0.333487
575090;0.000000;-0.014508;0.000000;0.333487
576086;0.000000;-0.014508;0.000000;0.333487
577087;0.000000;-0.014508;0.000000;0.333487
