Timestamp;gimbal_y.target_angle;gimbal_y.IMU_actual_angle;gimbal_p.target_angle;gimbal_p.IMU_actual_angle
516085;0.000000;-0.115200;0.000000;0.299181
517169;0.000000;-0.115200;0.000000;0.299181
518089;0.000000;-0.115200;0.000000;0.299181
519086;0.000000;-0.115200;0.000000;0.299181
520087;0.000000;-0.115200;0.000000;0.299181
521092;0.000000;-0.115200;0.000000;0.299181
522093;0.000000;-0.115200;0.000000;0.299181
523089;0.000000;-0.115200;0.000000;0.299181
524085;0.000000;-0.115200;0.000000;0.298796
525089;0.000000;-0.115200;0.000000;0.298796
526090;0.000000;-0.115200;0.000000;0.298796
527086;0.000000;-0.115200;0.000000;0.298796
528143;0.000000;-0.115200;0.000000;0.298796
529091;0.000000;-0.115200;0.000000;0.298796
530087;0.000000;-0.115200;0.000000;0.298796
531088;0.000000;-0.115200;0.000000;0.298796
532093;0.000000;-0.115200;0.000000;0.298796
533085;0.000000;-0.115200;0.000000;0.298796
534093;0.000000;-0.115200;0.000000;0.298796
535085;0.000000;-0.115200;0.000000;0.298796
536090;0.000000;-0.115200;0.000000;0.298796
537092;0.000000;-0.115200;0.000000;0.298748
538087;0.000000;-0.115200;0.000000;0.298748
539089;0.000000;-0.115200;0.000000;0.298748
540106;0.000000;-0.115200;0.000000;0.298748
541089;0.000000;-0.115200;0.000000;0.298748
542085;0.000000;-0.115200;0.000000;0.298748
543086;0.000000;-0.115200;0.000000;0.298748
544086;0.000000;-0.115200;0.000000;0.298748
545086;0.000000;-0.115200;0.000000;0.298748
546090;0.000000;-0.115200;0.000000;0.298748
547090;0.000000;-0.115200;0.000000;0.298748
548085;0.000000;-0.115200;0.000000;0.298748
549086;0.000000;-0.115200;0.000000;0.298748
550146;0.000000;-0.115194;0.000000;0.298362
551092;0.000000;-0.115194;0.000000;0.298362
552087;0.000000;-0.115194;0.000000;0.298362
553091;0.000000;-0.115194;0.000000;0.298362
554086;0.000000;-0.115194;0.000000;0.298362
555090;0.000000;-0.115194;0.000000;0.298362
556091;0.000000;-0.115194;0.000000;0.298362
557086;0.000000;-0.115194;0.000000;0.298362
558086;0.000000;-0.115194;0.000000;0.298362
559091;0.000000;-0.115194;0.000000;0.298362
560092;0.000000;-0.115194;0.000000;0.298362
561122;0.000000;-0.115194;0.000000;0.298362
562090;0.000000;-0.115194;0.000000;0.298362
563085;0.000000;-0.115194;0.000000;0.299029
564092;0.000000;-0.115194;0.000000;0.299029
565092;0.000000;-0.115194;0.000000;0.299029
566088;0.000000;-0.115194;0.000000;0.299029
567088;0.000000;-0.115194;0.000000;0.299029
568093;0.000000;-0.115194;0.000000;0.299029
569085;0.000000;-0.115194;0.000000;0.299029
570089;0.000000;-0.115194;0.000000;0.299029
571089;0.000000;-0.115194;0.000000;0.299029
572093;0.000000;-0.115194;0.000000;0.299029
573127;0.000000;-0.115194;0.000000;0.299029
574087;0.000000;-0.115194;0.000000;0.299029
575091;0.000000;-0.115194;0.000000;0.299029
576086;0.000000;-0.115195;0.000000;0.299045
577087;0.000000;-0.115195;0.000000;0.299045
578091;0.000000;-0.115195;0.000000;0.299045
579092;0.000000;-0.115195;0.000000;0.299045
580087;0.000000;-0.115195;0.000000;0.299045
581088;0.000000;-0.115195;0.000000;0.299045
582093;0.000000;-0.115195;0.000000;0.299045
583085;0.000000;-0.115195;0.000000;0.299045
584108;0.000000;-0.115195;0.000000;0.299045
585100;0.000000;-0.115195;0.000000;0.299045
586092;0.000000;-0.115195;0.000000;0.299045
587088;0.000000;-0.115195;0.000000;0.299045
588089;0.000000;-0.115195;0.000000;0.299045
589085;0.000000;-0.115198;0.000000;0.298833
590086;0.000000;-0.115198;0.000000;0.298833
591091;0.000000;-0.115198;0.000000;0.298833
592093;0.000000;-0.115198;0.000000;0.298833
593089;0.000000;-0.115198;0.000000;0.298833
594093;0.000000;-0.115198;0.000000;0.298833
595089;0.000000;-0.115198;0.000000;0.298833
596090;0.000000;-0.115198;0.000000;0.298833
597106;0.000000;-0.115198;0.000000;0.298833
598089;0.000000;-0.115198;0.000000;0.298833
599086;0.000000;-0.115198;0.000000;0.298833
600087;0.000000;-0.115198;0.000000;0.298833
601092;0.000000;-0.115198;0.000000;0.298833
602093;0.000000;-0.115196;0.000000;0.299453
603089;0.000000;-0.115196;0.000000;0.299453
604093;0.000000;-0.115196;0.000000;0.299453
605090;0.000000;-0.115196;0.000000;0.299453
606091;0.000000;-0.115196;0.000000;0.299453
607086;0.000000;-0.115196;0.000000;0.299453
608088;0.000000;-0.115196;0.000000;0.299453
609101;0.000000;-0.115196;0.000000;0.299453
610093;0.000000;-0.115196;0.000000;0.299453
611088;0.000000;-0.115196;0.000000;0.299453
612088;0.000000;-0.115196;0.000000;0.299453
613092;0.000000;-0.115196;0.000000;0.299453
