Timestamp;gimbal_y.target_angle;gimbal_y.IMU_actual_angle;gimbal_p.target_angle;gimbal_p.IMU_actual_angle
119092;0.000000;0.002529;0.000000;0.255203
120085;0.000000;0.002529;0.000000;0.255203
121090;0.000000;0.002529;0.000000;0.255203
122091;0.000000;0.002529;0.000000;0.255203
123087;0.000000;0.002529;0.000000;0.255203
124089;0.000000;0.002529;0.000000;0.255203
125093;0.000000;0.002529;0.000000;0.255203
126090;0.000000;0.002529;0.000000;0.255203
127085;0.000000;0.002528;0.000000;0.254459
128087;0.000000;0.002528;0.000000;0.254459
129128;0.000000;0.002528;0.000000;0.254459
130092;0.000000;0.002528;0.000000;0.254459
131087;0.000000;0.002528;0.000000;0.254459
132092;0.000000;0.002528;0.000000;0.254459
133093;0.000000;0.002528;0.000000;0.254459
134088;0.000000;0.002528;0.000000;0.254459
135088;0.000000;0.002528;0.000000;0.254459
136087;0.000000;0.002528;0.000000;0.254459
137087;0.000000;0.002528;0.000000;0.254459
138092;0.000000;0.002528;0.000000;0.254459
139093;0.000000;0.002528;0.000000;0.254459
140088;0.000000;0.002531;0.000000;0.254605
141103;0.000000;0.002531;0.000000;0.254605
142087;0.000000;0.002531;0.000000;0.254605
143091;0.000000;0.002531;0.000000;0.254605
144092;0.000000;0.002531;0.000000;0.254605
145088;0.000000;0.002531;0.000000;0.254605
146092;0.000000;0.002531;0.000000;0.254605
147087;0.000000;0.002531;0.000000;0.254605
148088;0.000000;0.002531;0.000000;0.254605
149092;0.000000;0.002531;0.000000;0.254605
150093;0.000000;0.002531;0.000000;0.254605
151089;0.000000;0.002531;0.000000;0.254605
152105;0.000000;0.002531;0.000000;0.254605
153088;0.000000;0.002531;0.000000;0.253994
154086;0.000000;0.002531;0.000000;0.253994
155087;0.000000;0.002531;0.000000;0.253994
156085;0.000000;0.002531;0.000000;0.253994
157086;0.000000;0.002531;0.000000;0.253994
158091;0.000000;0.002531;0.000000;0.253994
159092;0.000000;0.002531;0.000000;0.253994
160087;0.000000;0.002531;0.000000;0.253994
161088;0.000000;0.002531;0.000000;0.253994
162093;0.000000;0.002531;0.000000;0.253994
163093;0.000000;0.002531;0.000000;0.253994
164188;0.000000;0.002531;0.000000;0.253994
165090;0.000000;0.002531;0.000000;0.253994
166089;0.000000;0.002530;0.000000;0.253744
167090;0.000000;0.002530;0.000000;0.253744
168085;0.000000;0.002530;0.000000;0.253744
169087;0.000000;0.002530;0.000000;0.253744
170092;0.000000;0.002530;0.000000;0.253744
171093;0.000000;0.002530;0.000000;0.253744
172089;0.000000;0.002530;0.000000;0.253744
173091;0.000000;0.002530;0.000000;0.253744
174087;0.000000;0.002530;0.000000;0.253744
175089;0.000000;0.002530;0.000000;0.253744
176101;0.000000;0.002530;0.000000;0.253744
177085;0.000000;0.002530;0.000000;0.253744
178090;0.000000;0.002530;0.000000;0.253744
179091;0.000000;0.002532;0.000000;0.253669
180087;0.000000;0.002532;0.000000;0.253669
181089;0.000000;0.002532;0.000000;0.253669
182085;0.000000;0.002532;0.000000;0.253669
183087;0.000000;0.002532;0.000000;0.253669
184092;0.000000;0.002532;0.000000;0.253669
185093;0.000000;0.002532;0.000000;0.253669
186092;0.000000;0.002532;0.000000;0.253669
187111;0.000000;0.002532;0.000000;0.253669
188086;0.000000;0.002532;0.000000;0.253669
189088;0.000000;0.002532;0.000000;0.253669
190093;0.000000;0.002532;0.000000;0.253669
191086;0.000000;0.002532;0.000000;0.253669
192091;0.000000;0.002537;0.000000;0.254152
193092;0.000000;0.002537;0.000000;0.254152
194088;0.000000;0.002537;0.000000;0.254152
195090;0.000000;0.002537;0.000000;0.254152
196088;0.000000;0.002537;0.000000;0.254152
197090;0.000000;0.002537;0.000000;0.254152
198086;0.000000;0.002537;0.000000;0.254152
199110;0.000000;0.002537;0.000000;0.254152
200101;0.000000;0.002537;0.000000;0.254152
201093;0.000000;0.002537;0.000000;0.254152
202089;0.000000;0.002537;0.000000;0.254152
203090;0.000000;0.002537;0.000000;0.254152
204085;0.000000;0.002537;0.000000;0.254152
